"country","commodity","year","usd","product"
"Botswana","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Botswana","Other seaweeds and aquatic plants and products thereof",2005,,"seaweeds"
"Botswana","Other seaweeds and aquatic plants and products thereof",2006,,"seaweeds"
"Botswana","Other seaweeds and aquatic plants and products thereof",2007,,"seaweeds"
"Botswana","Other seaweeds and aquatic plants and products thereof",2008,,"seaweeds"
"Botswana","Shells nei",2002,0,"shells"
"Botswana","Shells nei",2004,0,"shells"
"Botswana","Shells nei",2005,0.1,"shells"
"Botswana","Shells nei",2006,0,"shells"
"Botswana","Shells nei",2007,0.1,"shells"
"Botswana","Shells nei",2008,0.1,"shells"
"Botswana","Shells nei",2009,0,"shells"
"Botswana","Shells nei",2010,0,"shells"
"Botswana","Shells nei",2011,0,"shells"
"Botswana","Shells nei",1976,,"shells"
"Botswana","Shells nei",1977,,"shells"
"Botswana","Shells nei",1978,,"shells"
"Botswana","Shells nei",1979,,"shells"
"Botswana","Shells nei",1980,,"shells"
"Botswana","Shells nei",1981,,"shells"
"Botswana","Shells nei",1982,,"shells"
"Botswana","Shells nei",1983,,"shells"
"Botswana","Shells nei",1984,,"shells"
"Botswana","Shells nei",1985,,"shells"
"Botswana","Shells nei",1986,,"shells"
"Botswana","Shells nei",1987,,"shells"
"Botswana","Shells nei",1988,,"shells"
"Botswana","Shells nei",1989,,"shells"
"Botswana","Shells nei",1990,,"shells"
"Botswana","Shells nei",1991,,"shells"
"Botswana","Shells nei",1992,,"shells"
"Botswana","Shells nei",1993,,"shells"
"Botswana","Shells nei",1994,,"shells"
"Botswana","Shells nei",1995,,"shells"
"Botswana","Shells nei",1996,,"shells"
"Botswana","Shells nei",1997,,"shells"
"Botswana","Shells nei",1998,,"shells"
"Botswana","Shells nei",1999,,"shells"
"Botswana","Shells nei",2000,,"shells"
"Botswana","Shells nei",2001,,"shells"
"Botswana","Shells nei",2003,,"shells"
"Brazil","Agar agar nei",1994,341,"seaweeds"
"Brazil","Agar agar nei",1995,130,"seaweeds"
"Brazil","Agar agar nei",1996,152,"seaweeds"
"Brazil","Agar agar nei",1997,5,"seaweeds"
"Brazil","Agar agar nei",1998,6,"seaweeds"
"Brazil","Agar agar nei",1999,92,"seaweeds"
"Brazil","Agar agar nei",2000,28,"seaweeds"
"Brazil","Agar agar nei",2001,18,"seaweeds"
"Brazil","Agar agar nei",2002,27,"seaweeds"
"Brazil","Agar agar nei",2003,29,"seaweeds"
"Brazil","Agar agar nei",2004,39,"seaweeds"
"Brazil","Agar agar nei",2005,0.1,"seaweeds"
"Brazil","Agar agar nei",2006,2,"seaweeds"
"Brazil","Agar agar nei",2007,2,"seaweeds"
"Brazil","Agar agar nei",2008,8,"seaweeds"
"Brazil","Agar agar nei",2009,8,"seaweeds"
"Brazil","Agar agar nei",2010,56,"seaweeds"
"Brazil","Agar agar nei",2011,129,"seaweeds"
"Brazil","Agar agar nei",1976,,"seaweeds"
"Brazil","Agar agar nei",1977,,"seaweeds"
"Brazil","Agar agar nei",1978,,"seaweeds"
"Brazil","Agar agar nei",1979,,"seaweeds"
"Brazil","Agar agar nei",1980,,"seaweeds"
"Brazil","Agar agar nei",1981,,"seaweeds"
"Brazil","Agar agar nei",1982,,"seaweeds"
"Brazil","Agar agar nei",1983,,"seaweeds"
"Brazil","Agar agar nei",1984,,"seaweeds"
"Brazil","Agar agar nei",1985,,"seaweeds"
"Brazil","Agar agar nei",1986,,"seaweeds"
"Brazil","Agar agar nei",1987,,"seaweeds"
"Brazil","Agar agar nei",1988,,"seaweeds"
"Brazil","Agar agar nei",1989,,"seaweeds"
"Brazil","Agar agar nei",1990,,"seaweeds"
"Brazil","Agar agar nei",1991,,"seaweeds"
"Brazil","Agar agar nei",1992,,"seaweeds"
"Brazil","Agar agar nei",1993,,"seaweeds"
"Brazil","Cod liver oil",1991,0.1,"fish_oil"
"Brazil","Cod liver oil",1992,1,"fish_oil"
"Brazil","Cod liver oil",1993,17,"fish_oil"
"Brazil","Cod liver oil",1994,0,"fish_oil"
"Brazil","Cod liver oil",1995,0,"fish_oil"
"Brazil","Cod liver oil",1996,0,"fish_oil"
"Brazil","Cod liver oil",1997,0,"fish_oil"
"Brazil","Cod liver oil",1998,0,"fish_oil"
"Brazil","Cod liver oil",1999,0,"fish_oil"
"Brazil","Cod liver oil",2000,0,"fish_oil"
"Brazil","Cod liver oil",2001,0,"fish_oil"
"Brazil","Cod liver oil",2002,0,"fish_oil"
"Brazil","Cod liver oil",2003,0,"fish_oil"
"Brazil","Cod liver oil",2004,0,"fish_oil"
"Brazil","Cod liver oil",2005,0,"fish_oil"
"Brazil","Cod liver oil",2006,0,"fish_oil"
"Brazil","Cod liver oil",2007,0,"fish_oil"
"Brazil","Cod liver oil",2008,0,"fish_oil"
"Brazil","Cod liver oil",2009,0,"fish_oil"
"Brazil","Cod liver oil",2010,0,"fish_oil"
"Brazil","Cod liver oil",2011,0,"fish_oil"
"Brazil","Cod liver oil",1976,,"fish_oil"
"Brazil","Cod liver oil",1977,,"fish_oil"
"Brazil","Cod liver oil",1978,,"fish_oil"
"Brazil","Cod liver oil",1979,,"fish_oil"
"Brazil","Cod liver oil",1980,,"fish_oil"
"Brazil","Cod liver oil",1981,,"fish_oil"
"Brazil","Cod liver oil",1982,,"fish_oil"
"Brazil","Cod liver oil",1983,,"fish_oil"
"Brazil","Cod liver oil",1984,,"fish_oil"
"Brazil","Cod liver oil",1985,,"fish_oil"
"Brazil","Cod liver oil",1986,,"fish_oil"
"Brazil","Cod liver oil",1987,,"fish_oil"
"Brazil","Cod liver oil",1988,,"fish_oil"
"Brazil","Cod liver oil",1989,,"fish_oil"
"Brazil","Cod liver oil",1990,,"fish_oil"
"Brazil","Coral and the like",1994,12,"corals"
"Brazil","Coral and the like",1995,7,"corals"
"Brazil","Coral and the like",1996,14,"corals"
"Brazil","Coral and the like",1997,12,"corals"
"Brazil","Coral and the like",1998,6,"corals"
"Brazil","Coral and the like",1999,1,"corals"
"Brazil","Coral and the like",2000,1,"corals"
"Brazil","Coral and the like",2001,2,"corals"
"Brazil","Coral and the like",2002,3,"corals"
"Brazil","Coral and the like",2003,34,"corals"
"Brazil","Coral and the like",2004,94,"corals"
"Brazil","Coral and the like",2005,55,"corals"
"Brazil","Coral and the like",2006,64,"corals"
"Brazil","Coral and the like",2007,54,"corals"
"Brazil","Coral and the like",2008,47,"corals"
"Brazil","Coral and the like",2009,29,"corals"
"Brazil","Coral and the like",2010,3,"corals"
"Brazil","Coral and the like",2011,8,"corals"
"Brazil","Coral and the like",1976,,"corals"
"Brazil","Coral and the like",1977,,"corals"
"Brazil","Coral and the like",1978,,"corals"
"Brazil","Coral and the like",1979,,"corals"
"Brazil","Coral and the like",1980,,"corals"
"Brazil","Coral and the like",1981,,"corals"
"Brazil","Coral and the like",1982,,"corals"
"Brazil","Coral and the like",1983,,"corals"
"Brazil","Coral and the like",1984,,"corals"
"Brazil","Coral and the like",1985,,"corals"
"Brazil","Coral and the like",1986,,"corals"
"Brazil","Coral and the like",1987,,"corals"
"Brazil","Coral and the like",1988,,"corals"
"Brazil","Coral and the like",1989,,"corals"
"Brazil","Coral and the like",1990,,"corals"
"Brazil","Coral and the like",1991,,"corals"
"Brazil","Coral and the like",1992,,"corals"
"Brazil","Coral and the like",1993,,"corals"
"Brazil","Fish body oils, nei",1976,33,"fish_oil"
"Brazil","Fish body oils, nei",1977,10,"fish_oil"
"Brazil","Fish body oils, nei",1978,4,"fish_oil"
"Brazil","Fish body oils, nei",1988,17,"fish_oil"
"Brazil","Fish body oils, nei",1989,15,"fish_oil"
"Brazil","Fish body oils, nei",1992,4,"fish_oil"
"Brazil","Fish body oils, nei",1993,3,"fish_oil"
"Brazil","Fish body oils, nei",1994,18,"fish_oil"
"Brazil","Fish body oils, nei",1995,11,"fish_oil"
"Brazil","Fish body oils, nei",1997,26,"fish_oil"
"Brazil","Fish body oils, nei",1998,7,"fish_oil"
"Brazil","Fish body oils, nei",1999,0,"fish_oil"
"Brazil","Fish body oils, nei",2000,3,"fish_oil"
"Brazil","Fish body oils, nei",2001,0.1,"fish_oil"
"Brazil","Fish body oils, nei",2002,0.1,"fish_oil"
"Brazil","Fish body oils, nei",2003,0.1,"fish_oil"
"Brazil","Fish body oils, nei",2004,1,"fish_oil"
"Brazil","Fish body oils, nei",2005,12,"fish_oil"
"Brazil","Fish body oils, nei",2006,3,"fish_oil"
"Brazil","Fish body oils, nei",2007,3,"fish_oil"
"Brazil","Fish body oils, nei",2008,2,"fish_oil"
"Brazil","Fish body oils, nei",2009,4,"fish_oil"
"Brazil","Fish body oils, nei",2010,4,"fish_oil"
"Brazil","Fish body oils, nei",2011,4,"fish_oil"
"Brazil","Fish body oils, nei",1979,,"fish_oil"
"Brazil","Fish body oils, nei",1980,,"fish_oil"
"Brazil","Fish body oils, nei",1981,,"fish_oil"
"Brazil","Fish body oils, nei",1982,,"fish_oil"
"Brazil","Fish body oils, nei",1983,,"fish_oil"
"Brazil","Fish body oils, nei",1984,,"fish_oil"
"Brazil","Fish body oils, nei",1985,,"fish_oil"
"Brazil","Fish body oils, nei",1986,,"fish_oil"
"Brazil","Fish body oils, nei",1987,,"fish_oil"
"Brazil","Fish body oils, nei",1990,,"fish_oil"
"Brazil","Fish body oils, nei",1991,,"fish_oil"
"Brazil","Fish body oils, nei",1996,,"fish_oil"
"Brazil","Fish liver oils, nei",1995,0.1,"fish_oil"
"Brazil","Fish liver oils, nei",1997,17,"fish_oil"
"Brazil","Fish liver oils, nei",1998,1,"fish_oil"
"Brazil","Fish liver oils, nei",1999,1,"fish_oil"
"Brazil","Fish liver oils, nei",2000,0.1,"fish_oil"
"Brazil","Fish liver oils, nei",2001,0,"fish_oil"
"Brazil","Fish liver oils, nei",2002,0.1,"fish_oil"
"Brazil","Fish liver oils, nei",2003,0.1,"fish_oil"
"Brazil","Fish liver oils, nei",2004,40,"fish_oil"
"Brazil","Fish liver oils, nei",2005,14,"fish_oil"
"Brazil","Fish liver oils, nei",2006,4,"fish_oil"
"Brazil","Fish liver oils, nei",2007,4,"fish_oil"
"Brazil","Fish liver oils, nei",2008,0,"fish_oil"
"Brazil","Fish liver oils, nei",2009,0.1,"fish_oil"
"Brazil","Fish liver oils, nei",2010,1,"fish_oil"
"Brazil","Fish liver oils, nei",2011,2,"fish_oil"
"Brazil","Fish liver oils, nei",1976,,"fish_oil"
"Brazil","Fish liver oils, nei",1977,,"fish_oil"
"Brazil","Fish liver oils, nei",1978,,"fish_oil"
"Brazil","Fish liver oils, nei",1979,,"fish_oil"
"Brazil","Fish liver oils, nei",1980,,"fish_oil"
"Brazil","Fish liver oils, nei",1981,,"fish_oil"
"Brazil","Fish liver oils, nei",1982,,"fish_oil"
"Brazil","Fish liver oils, nei",1983,,"fish_oil"
"Brazil","Fish liver oils, nei",1984,,"fish_oil"
"Brazil","Fish liver oils, nei",1985,,"fish_oil"
"Brazil","Fish liver oils, nei",1986,,"fish_oil"
"Brazil","Fish liver oils, nei",1987,,"fish_oil"
"Brazil","Fish liver oils, nei",1988,,"fish_oil"
"Brazil","Fish liver oils, nei",1989,,"fish_oil"
"Brazil","Fish liver oils, nei",1990,,"fish_oil"
"Brazil","Fish liver oils, nei",1991,,"fish_oil"
"Brazil","Fish liver oils, nei",1992,,"fish_oil"
"Brazil","Fish liver oils, nei",1993,,"fish_oil"
"Brazil","Fish liver oils, nei",1994,,"fish_oil"
"Brazil","Fish liver oils, nei",1996,,"fish_oil"
"Brazil","Natural sponges raw",1994,3,"sponges"
"Brazil","Natural sponges raw",1995,0,"sponges"
"Brazil","Natural sponges raw",1996,35,"sponges"
"Brazil","Natural sponges raw",1997,0,"sponges"
"Brazil","Natural sponges raw",1998,0,"sponges"
"Brazil","Natural sponges raw",1999,8,"sponges"
"Brazil","Natural sponges raw",2000,0.1,"sponges"
"Brazil","Natural sponges raw",2001,6,"sponges"
"Brazil","Natural sponges raw",2002,4,"sponges"
"Brazil","Natural sponges raw",2003,2,"sponges"
"Brazil","Natural sponges raw",2004,4,"sponges"
"Brazil","Natural sponges raw",2005,13,"sponges"
"Brazil","Natural sponges raw",2006,11,"sponges"
"Brazil","Natural sponges raw",2007,0,"sponges"
"Brazil","Natural sponges raw",2008,0,"sponges"
"Brazil","Natural sponges raw",2009,0,"sponges"
"Brazil","Natural sponges raw",2010,0,"sponges"
"Brazil","Natural sponges raw",2011,0,"sponges"
"Brazil","Natural sponges raw",1976,,"sponges"
"Brazil","Natural sponges raw",1977,,"sponges"
"Brazil","Natural sponges raw",1978,,"sponges"
"Brazil","Natural sponges raw",1979,,"sponges"
"Brazil","Natural sponges raw",1980,,"sponges"
"Brazil","Natural sponges raw",1981,,"sponges"
"Brazil","Natural sponges raw",1982,,"sponges"
"Brazil","Natural sponges raw",1983,,"sponges"
"Brazil","Natural sponges raw",1984,,"sponges"
"Brazil","Natural sponges raw",1985,,"sponges"
"Brazil","Natural sponges raw",1986,,"sponges"
"Brazil","Natural sponges raw",1987,,"sponges"
"Brazil","Natural sponges raw",1988,,"sponges"
"Brazil","Natural sponges raw",1989,,"sponges"
"Brazil","Natural sponges raw",1990,,"sponges"
"Brazil","Natural sponges raw",1991,,"sponges"
"Brazil","Natural sponges raw",1992,,"sponges"
"Brazil","Natural sponges raw",1993,,"sponges"
"Brazil","Ornamental fish nei",1976,625,"ornamentals"
"Brazil","Ornamental fish nei",1977,665,"ornamentals"
"Brazil","Ornamental fish nei",1978,884,"ornamentals"
"Brazil","Ornamental fish nei",1979,1035,"ornamentals"
"Brazil","Ornamental fish nei",1980,843,"ornamentals"
"Brazil","Ornamental fish nei",1981,743,"ornamentals"
"Brazil","Ornamental fish nei",1982,622,"ornamentals"
"Brazil","Ornamental fish nei",1983,515,"ornamentals"
"Brazil","Ornamental fish nei",1984,711,"ornamentals"
"Brazil","Ornamental fish nei",1985,833,"ornamentals"
"Brazil","Ornamental fish nei",1986,859,"ornamentals"
"Brazil","Ornamental fish nei",1987,1023,"ornamentals"
"Brazil","Ornamental fish nei",1988,1078,"ornamentals"
"Brazil","Ornamental fish nei",1989,1110,"ornamentals"
"Brazil","Ornamental fish nei",1990,1393,"ornamentals"
"Brazil","Ornamental fish nei",1991,1848,"ornamentals"
"Brazil","Ornamental fish nei",1992,2396,"ornamentals"
"Brazil","Ornamental fish nei",1993,3277,"ornamentals"
"Brazil","Ornamental fish nei",1994,3833,"ornamentals"
"Brazil","Ornamental fish nei",1995,4252,"ornamentals"
"Brazil","Ornamental fish nei",1996,4249,"ornamentals"
"Brazil","Ornamental fish nei",1997,3921,"ornamentals"
"Brazil","Ornamental fish nei",1998,3345,"ornamentals"
"Brazil","Ornamental fish nei",1999,3371,"ornamentals"
"Brazil","Ornamental fish nei",2000,3235,"ornamentals"
"Brazil","Ornamental fish nei",2001,3226,"ornamentals"
"Brazil","Ornamental fish nei",2002,3250,"ornamentals"
"Brazil","Ornamental fish nei",2003,2379,"ornamentals"
"Brazil","Ornamental fish nei",2004,2664,"ornamentals"
"Brazil","Ornamental fish nei",2005,4350,"ornamentals"
"Brazil","Ornamental fish nei",2006,4136,"ornamentals"
"Brazil","Ornamental fish nei",2007,5052,"ornamentals"
"Brazil","Ornamental fish nei",2008,5629,"ornamentals"
"Brazil","Ornamental fish nei",2009,7107,"ornamentals"
"Brazil","Ornamental fish nei",2010,6792,"ornamentals"
"Brazil","Ornamental fish nei",2011,7320,"ornamentals"
"Brazil","Other seaweeds and aquatic plants and products thereof",1990,2,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1991,266,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1992,183,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1993,118,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1994,196,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1995,128,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1996,285,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1997,253,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1998,170,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1999,301,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2000,474,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2001,175,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2002,122,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2003,110,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2004,77,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2005,145,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2006,72,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2007,195,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2008,213,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2009,159,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2010,221,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",2011,220,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Brazil","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Brunei Darussalam","Agar agar nei",2003,1,"seaweeds"
"Brunei Darussalam","Agar agar nei",2004,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2005,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2006,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2007,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2008,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2009,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2010,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",2011,0,"seaweeds"
"Brunei Darussalam","Agar agar nei",1976,,"seaweeds"
"Brunei Darussalam","Agar agar nei",1977,,"seaweeds"
"Brunei Darussalam","Agar agar nei",1978,,"seaweeds"
"Brunei Darussalam","Agar agar nei",1979,,"seaweeds"
"Brunei Darussalam","Agar agar nei",1980,,"seaweeds"
"Brunei Darussalam","Agar agar nei",1981,,"seaweeds"
